starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:19 2021	1627264819	4	130	134	130
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:19 2021	1627264819	4	130	134	130
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:19 2021	1627264819	0	134	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	135	134
Sun Jul 25 19:00:19 2021	1627264819	0	135	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	1	135	135	134
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:19 2021	1627264819	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:19 2021	1627264819	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	135	135
Sun Jul 25 19:00:20 2021	1627264820	0	135	136	135
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	135
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	135
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	135	136	135
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:20 2021	1627264820	0	136	136	136
Sun Jul 25 19:00:19 2021	1627264819	0	136	137	136
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	136
Sun Jul 25 19:00:19 2021	1627264819	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	136
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	136
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	4	133	137	133
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	4	133	137	133
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	0	137	137	137
Sun Jul 25 19:00:19 2021	1627264819	0	137	137	137
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	138	138
Sun Jul 25 19:00:20 2021	1627264820	0	138	139	138
Sun Jul 25 19:00:19 2021	1627264819	0	138	139	138
