starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	1	97	98	97
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	98	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:12 2021	1627274052	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	1	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	1	98	99	98
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	99	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	100	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	100	99
Sun Jul 25 21:34:13 2021	1627274053	0	99	100	99
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	99
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
Sun Jul 25 21:34:13 2021	1627274053	0	100	100	100
